7307,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"FOX News or Moderators",1.0,"","ShrinkGov","",1,"","","Chris Wallace, Megyn Kelly and Bret Baier spoke for 31 minutes and 53 seconds of the roughly 2 broadcast, or 31.7% of the time. #GopDebate","","2015-08-07 08:07:24 -0700",629670181778755584,"Republic of Texas","Central Time (US & Canada)"
7308,"Ted Cruz",0.6751,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","ZeitgeistGhost","",2,"","","Demagogues, megalomaniacs and Machiavellian are words that kept coming to mind watching #GOPDebate @Wooflepup","","2015-08-07 08:07:24 -0700",629670179522392064,"Norcal","Pacific Time (US & Canada)"
7309,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","GeorgeARomeo","",0,"","","Maybe my definition of winning a debate is different than most but Trump not answering questions or providing credible answers??  #GOPDebate","","2015-08-07 08:07:22 -0700",629670171561566208,"","Eastern Time (US & Canada)"
7312,"Rand Paul",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","Juandedios_VF","",0,"","","Last night #Rand Paul show us that he will face Donald #Trump and beat him many times if it possible #GOPDebate","","2015-08-07 08:07:17 -0700",629670150585905152,"Santa Cruz - Bolivia ","La Paz"
7315,"Donald Trump",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","Davidosk","",0,"","","Hands up who won the #GOPDebate polls show @realDonaldTrump to increase his lead after win,America trusts #Trump2016 http://t.co/GKa0V49AlB","","2015-08-07 08:07:14 -0700",629670138468560896,"Future Uachtaráin na hÉireann","Dublin"
7316,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6903,"","amberinokc","",0,"","","Blaming @megynkelly for your misogynistic attitudes is absolutely ridiculous. You proved again that you are ridiculous. #Trump #GOPDebate","","2015-08-07 08:07:14 -0700",629670137386274816,"Oklahoma  City",""
7322,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","DrDivina","",0,"","","If @realDonaldTrump can't take questions based on his history from @megynkelly w/o going off, his inability to take heat=problem. #GOPDebate","","2015-08-07 08:07:07 -0700",629670107699118080,"Indiana/Florida","Eastern Time (US & Canada)"
7323,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6638,"","ColJE10","",17,"","","RT @crazylary51: #FoxDebate #GOPDebate  #Republicans THE U.S AXIS OF EVIL THAT IS #FOXNEWS http://t.co/PhvvbB7CFC”","","2015-08-07 08:07:06 -0700",629670104809254912,"315","Atlantic Time (Canada)"
7324,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","onhilburn","",4,"","","RT @mike_hollan: Wow, Megan Kelly is bombing at a debate. All she has to do is ask questions and she can't handle it.
#GOPDebate","","2015-08-07 08:07:06 -0700",629670103450173440,"",""
7326,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6754,"","onhilburn","",4,"","","RT @QuillGroupEC: This is ridiculous. Megan Kelly thinks this show is about her. #GOPDebate","","2015-08-07 08:07:03 -0700",629670094633742336,"",""
7328,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","MelanieHarmon","",0,"","","I'm taking a poll: who do you think won the debate last night? RT with your answer!  #GOPdebate","","2015-08-07 08:07:02 -0700",629670090653347840,"Washington, DC & Denver, Co","Eastern Time (US & Canada)"
7330,"Donald Trump",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","JenGlasco","",0,"","","Kinda liking #DonaldTrump for prez. #GOPDebate #KeepitReal","","2015-08-07 08:07:01 -0700",629670086245113856,"Mansfield, TX","Central Time (US & Canada)"
7336,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","kendrcali","",0,"","","@megynkelly you really were awful last night. Hope no one lets you host again just awful ugh and you were awkward.. #GOPDebate","","2015-08-07 08:06:58 -0700",629670072026447872,"culver city",""
7340,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.7143,"","GruenTiff","",8,"","","RT @aebrennen: Any candidate that rejects Common Core without a legitimate and thoughtful alternative should NOT be taken seriously. #GOPDe…","","2015-08-07 08:06:53 -0700",629670050786603008,"",""
7347,"Jeb Bush",0.6904,"yes",1.0,"Negative",1.0,"Foreign Policy",0.3523,"","gypsy18","",0,"","","@sdblanke Bush Cheney raped, plundered, pillaged the whole WORLD b4 they left office. Obama killed one REALLY BAD GUY + is black. #GOPDebate","","2015-08-07 08:06:46 -0700",629670023120994304,"Washington DC","Eastern Time (US & Canada)"
7350,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","Janellista","",0,"","","After watching the #GOPDebate.../ Garbage  Opression Prejudice  debate..… https://t.co/LqdSrbJML4","","2015-08-07 08:06:38 -0700",629669987322601472,"ï¿½T: 39.093515,-94.565434","Central Time (US & Canada)"
7356,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Racial issues",1.0,"","furyof1000sons","",30,"","","RT @samswey: The police divide us by policing black communities in a more violent way, giving us different realities re: police violence. #…","","2015-08-07 08:06:33 -0700",629669969089970176,"",""
7357,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","GIVENT0FLY","",0,"","","Spot on!  #GOPDebate  https://t.co/TreFevibWU","","2015-08-07 08:06:29 -0700",629669951553474560,"Hamilton County, IN","Eastern Time (US & Canada)"
7358,"Scott Walker",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","groundgamehq","",0,"","","Scott Walker Video Highlights from the #gopdebate https://t.co/1YBWUAMd4o via @YouTube","","2015-08-07 08:06:29 -0700",629669951176077312,"Mauldin, SC","Quito"
7365,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","sallykohn","",25,"","","Common refrain at #GOPDebate? Blame political correctness for unpopularity of GOP positions -- vs, I dunno, UNPOPULARITY OF THOSE POSITIONS!","","2015-08-07 08:06:22 -0700",629669920117276672,"here and there","Eastern Time (US & Canada)"
7369,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6629,"","LadySandersfarm","",3,"","","You have no clue what silent majority is thinking.Your mindset comes frm 2% of pop. You're out of touch. #GOPDebate  https://t.co/mNVfxqEvMk","","2015-08-07 08:06:12 -0700",629669879910563840,"Southern and proud. ","Central Time (US & Canada)"
7372,"Marco Rubio",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","JesusFreakUSA94","",0,"","","Rubio, Cruz  and Carson were the top  dawgs  in last night's debate. -Walker  and Huckabee  also had great   mments.#GOPDebate","","2015-08-07 08:06:11 -0700",629669873132638208,"","Pacific Time (US & Canada)"
7375,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","RoeCiarrocchi","",0,"","","Lost a lot of respect for @FoxNews @megynkelly &amp; @BretBaier for their treatment of @realDonaldTrump during the #GOPDebate #notfairorbalanced","","2015-08-07 08:06:06 -0700",629669855189430272,"","Georgetown"
7378,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","MStuart1970","",4,"","","Right! Do u think survivors of the FOX Massacre Debate realize that? #GOPDebate #FoxDebate  https://t.co/DtVsB531LT","","2015-08-07 08:06:03 -0700",629669841855713280,"Middle Georgia, USA","Eastern Time (US & Canada)"
7393,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Racial issues",0.6813,"","mikejunemusic","",0,"","","Ronald Raven is a character created by the GOP to influence children. His sidekick is Klu Klux Klam. #GOPDebate #RickPerry","","2015-08-07 08:05:46 -0700",629669768509784064,"Austin, TX",""
7395,"Chris Christie",1.0,"yes",1.0,"Positive",1.0,"None of the above",0.6818,"","Chug_A_Lugg","",0,"","","I've never been a huge Christie fan, but he's the ONLY who made it a point to mention entitlement reform. The only one. #GOPDebate","","2015-08-07 08:05:45 -0700",629669766102253568,"Florida","Eastern Time (US & Canada)"
7396,"No candidate mentioned",0.6458,"yes",1.0,"Positive",1.0,"None of the above",0.6458,"","Cheryl_Now","",0,"","","RT Cheryl_Now: Amen! This gentleman definitely has my vote. Love him and what he stands for. #GOPDebate #onpoint #… https://t.co/aNzmdIOrVe","","2015-08-07 08:05:45 -0700",629669765498437632,"","Pacific Time (US & Canada)"
7397,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"FOX News or Moderators",0.6962,"","MarkJZinn","",0,"","","Looks like last night was the highest rated primary debate in history: http://t.co/vJRFUPGVqn #GOPDebate","","2015-08-07 08:05:44 -0700",629669762377863168,"St. Louis, Missouri, U.S.A.","Central Time (US & Canada)"
7398,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","RyPav","",0,"","","Nothing about the #GOPDebate really matters. If the world is going to be a better place, we need a total sea change in the human condition","","2015-08-07 08:05:43 -0700",629669755897688064,"",""
7399,"Mike Huckabee",1.0,"yes",1.0,"Negative",1.0,"Gun Control",0.3441,"","iskandarhai","",2,"","","RT @sussantweets: #huckabee ""The purpose of military is to kill people and break things!"""" #GOPDebate""","","2015-08-07 08:05:42 -0700",629669751942447104,"ÜT: 41.979296,-87.907449","Quito"
7400,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Racial issues",1.0,"","CarmenSpinDiego","",25,"","","@Dreamdefenders and other black activist censored on @instagram after #gopdebate http://t.co/m6aFfsKJmC","","2015-08-07 08:05:41 -0700",629669749098725376,"Washington DC","Eastern Time (US & Canada)"
7401,"Jeb Bush",1.0,"yes",1.0,"Negative",1.0,"Foreign Policy",1.0,"","jonathanhikari","",142,"","","RT @larajakesFP: Jeb Bush says the key to defeating ISIS is voting down the #IranDeal? Iran is fighting ISIS. #GOPDebate","","2015-08-07 08:05:41 -0700",629669748330987520,"Waco, TX","Eastern Time (US & Canada)"
7406,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6726,"","BryBryHMM","",0,"","","The #GOPDebate basically taught us that we don't need to address climate change because god will bless us with a forever clean planet.","","2015-08-07 08:05:37 -0700",629669731906121728,"The Northern Hemisphere ","Eastern Time (US & Canada)"
7411,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","chriscerf","",83,"","","RT @KeeganNYC: SURGEON GENERAL'S WARNING: Drinking every time a #GOPDebate candidate says something stupid will kill you. Seriously: http:/…","","2015-08-07 08:05:30 -0700",629669704551022592,"New York, NY","Eastern Time (US & Canada)"
7417,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","_justbeinggreat","",1,"","","RT @AmiraMitch: They were a mess!!! #GOPDebate  https://t.co/93SdCTvcQ9","","2015-08-07 08:05:24 -0700",629669678521155584,"",""
7418,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"Healthcare (including Medicare)",1.0,"","NeilMS17","",4,"","","RT @Catronicus: Trump's Obamacare response was so dumb that it defies imagination #GOPDebate #DumpTrump","","2015-08-07 08:05:23 -0700",629669674423349248,"New Jersey, USA",""
7422,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",0.6633,"","jenspirko","",0,"","","It's true that I avoided live-tweeting the #GOPDebate. Indeed, I had to stop watching. But I do appreciate that they talked about hugging.","","2015-08-07 08:05:18 -0700",629669652931719168,"","Quito"
7427,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6667,"","jesie_ann","",0,"","","Who wants to watch a debate where they are spoon fed little baby questions? Not me #GOPDebate","","2015-08-07 08:05:15 -0700",629669640768196608,"Georgia","Eastern Time (US & Canada)"
7429,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","jsgaetano","",0,"","","#GOPDebate proves the GOP has an impressive pile of shit for voters.
@OnPointRadio @McCormackJohn","","2015-08-07 08:05:15 -0700",629669638847246336,"Halloween Town","Central Time (US & Canada)"
7432,"Rand Paul",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","gauravsabnis","",0,"","","Rand's performance looks even worse when contrasted with his dad who used to stay calm and used substance in debates not bombast. #GOPDebate","","2015-08-07 08:05:14 -0700",629669633688240128,"New York, NY","Quito"
7433,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6572,"","rousejoe","",0,"","","The fact that people are saying @realDonaldTrump ""won"""" the first """"#GOPDebate"""" speaks volumes for the GOP's chances in 2016.""","","2015-08-07 08:05:11 -0700",629669624615993344,"Cincinnati, Ohio, USA","Eastern Time (US & Canada)"
7434,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Foreign Policy",0.6762,"","Wave_of_Tension","",0,"","","Watching the #GOPDebate, are #GOP candidates #deluded or simply #idiots with zero understanding of international... http://t.co/0p808Jghri","","2015-08-07 08:05:10 -0700",629669618710355968,"","Central Time (US & Canada)"
7437,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","dashingclaire","",0,"","","#FactChecking the #GOPDebate, Late Edition http://t.co/4UvT0KTlXZ http://t.co/3XFXLefVbr","","2015-08-07 08:05:07 -0700",629669607830327296,"Everywhere ","Eastern Time (US & Canada)"
7438,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","MrBillCollier","",4,"","","RT @JoePrich: .@megynkelly remember when you complained abt @CandyCrowley doing the EXACTLY what you did tonight? #GOPDebate http://t.co/tX…","","2015-08-07 08:05:06 -0700",629669600951709696,"Blossburg  PA","Central Time (US & Canada)"
7439,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","Shirleystopirs","",48,"","","RT @AmyMek: How many Rhino's did @FoxNews pack this audience with!? #GOPDebate","","2015-08-07 08:05:06 -0700",629669600737820672,"","Atlantic Time (Canada)"
7444,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","mari_rod89","",0,"","","Jon Stewart America needs you! SMH at #GOPDebate. I guess the only logical thing to do was to attack a Democrat. Way to go Republicans.","","2015-08-07 08:05:04 -0700",629669595733819392,"",""
7445,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6429,"","TheRealSpaf","",1,"","","“@Smethanie: Sure, God told me I should run, and the Tooth Fairy agreed and all the Teletubbies voted yes, so here I am. #GOPDebate”","","2015-08-07 08:05:04 -0700",629669592311431168,"West Lafayette, IN","Eastern Time (US & Canada)"
7449,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","AmiraMitch","",1,"","","They were a mess!!! #GOPDebate  https://t.co/93SdCTvcQ9","","2015-08-07 08:04:58 -0700",629669568202559488,"DSU16",""
7451,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Women's Issues (not abortion though)",0.6593,"","hwkj01","",2,"","","RT @redostoneage: #GOPdebate; Meanwhile, Hillary Clinton Leads By Example: Pays Women Less Than Men http://t.co/PDJp3Qe4CU","","2015-08-07 08:04:54 -0700",629669550368423936,"Crossroads of America","Eastern Time (US & Canada)"
7457,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6852,"","KyllikiT","",0,"","","Trump responds to @megynkelly question on misogyny with more misogyny #GOPDebate http://t.co/Pb5cgmO3V5 http://t.co/8PFdgltNAW","","2015-08-07 08:04:47 -0700",629669523646509056,"Estonia/Finland ","Tallinn"
7460,"Jeb Bush",1.0,"yes",1.0,"Negative",1.0,"Foreign Policy",1.0,"","scottwalkerwtch","",0,"","","#GOPDebate #JebBush wants hopeful optimistic message. Like war with Iran, attacking Social Security, #WarOnWomen tactics, voter suppression","","2015-08-07 08:04:47 -0700",629669520542695424,"Madison Wisconsin","Central Time (US & Canada)"
7463,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Healthcare (including Medicare)",0.7149,"","megahzman","",0,"","","Thank goodness for old quips, platitudes, slogans, and Obamacare in  #GOPDebate.  Without those, many questions would have had NO answers.","","2015-08-07 08:04:43 -0700",629669505736818688,"South Carolina","Eastern Time (US & Canada)"
7464,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","newprezz2012","",0,"","","More #KellyFailed @marklevinshow 
#GOPDebate 
https://t.co/NHVRaKPt8T","","2015-08-07 08:04:43 -0700",629669505300459520,"Arizona, Flagstaff-Phoenix","Pacific Time (US & Canada)"
7469,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Religion",0.3371,"","bohemimi","",142,"","","RT @julsmarietells: Conveniently, no candidate received a word from God that as President they should look after the poor, sick, &amp; disenfra…","","2015-08-07 08:04:38 -0700",629669482894458880,"oc x nyc","Eastern Time (US & Canada)"
7470,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Abortion",0.6958,"","marti431uew","",19,"","","RT @notlindsayyy: Republicans respect the rights of unborn fetuses more than they respect the rights of living women and it's disgusting #G…","","2015-08-07 08:04:37 -0700",629669479300120576,"",""
7472,"Jeb Bush",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","JesusFreakUSA94","",1,"","","Jeb Bush was somewhat impressive  unlike trump which surprised  me.#GOPDebate","","2015-08-07 08:04:36 -0700",629669476968103936,"","Pacific Time (US & Canada)"
7473,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6915,"","iskandarhai","",3,"","","RT @missumuggins: #GOPDebate 

HEY ALL OF YOU ON THAT STAGE..
THEY HAVE NAMES 

#AmirHekmati 

#SaeedAbedini 

#JasonRezaian 

#RobertLevin…","","2015-08-07 08:04:36 -0700",629669475185520640,"ÜT: 41.979296,-87.907449","Quito"
7475,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"Women's Issues (not abortion though)",0.6591,"","RozalynDee","",1,"","","RT @RevChuckCurrie: #DonaldTrump retweeted comment calling @megynkelly a ""bimbo"""" last night. This is a man who hates women. The @GOP front …""","","2015-08-07 08:04:35 -0700",629669472706498560,"lala land ","Arizona"
7478,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6715,"","TheERRose","",7,"","","RT @writersrepublic: This is the worst stage play I've ever seen. #GOPDebate","","2015-08-07 08:04:34 -0700",629669467073609728,"I help run the @ch1con tumblr!","Eastern Time (US & Canada)"
7480,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Immigration",0.6626,"","EusebiaAq","",0,"","","@CNN Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube","","2015-08-07 08:04:31 -0700",629669456793354240,"America","Eastern Time (US & Canada)"
7481,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Gun Control",1.0,"","PaxNostrum","",4,"","","RT @HydeBlizzardbox: The Baxter Bean @TheBaxterBean 19h19 hours ago
""If guns don't kill people why are they strickly forbidden anywhere nea…""","","2015-08-07 08:04:30 -0700",629669451554631680,"",""
7484,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","ousnjie","",5,"","","RT @GetWisdomDude: Did you miss the #GOPDebate ?
No Worries. Here's the doodled Recap via The Nation http://t.co/6TF5eiOcXq 
#UniteBlue htt…","","2015-08-07 08:04:29 -0700",629669445548441600,"",""
7486,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","SamWoww7","",2,"","","RT @TylerGroenendal: I wonder if fifty years from now, Republicans will still blindly cite Reagan to justify everything they do. #GOPDebate","","2015-08-07 08:04:25 -0700",629669430549581824,"Clavin Clollege","America/New_York"
7487,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6932,"","AmyLastNameHere","",7,"","","RT @elisabetherapy: #Trump's tongue is as loose as a prostitute's vagina #GOPDebate","","2015-08-07 08:04:24 -0700",629669427022204928,"","Central Time (US & Canada)"
7489,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","_JAMIE_allover","",0,"","","how can republicans still be republicans after watching the #GOPDebate ? tbh I'd run as far away from that party as possible","","2015-08-07 08:04:22 -0700",629669417912303616,"","Eastern Time (US & Canada)"
7493,"Chris Christie",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","correa_jec","",3,"","","RT @BachmannsBrain: Wow, I forgot Chris Christie was even there. The smell of desperation, flop sweat, and salami would have tipped me off.…","","2015-08-07 08:04:18 -0700",629669399167832064,"",""
7496,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6875,"","GoogieBaba","",0,"","","So @realDonaldTrump is crying because @megynkelly was mean to him? What a bunch of clowns #GOPDebate","[42.90512929, -70.87725812]","2015-08-07 08:04:16 -0700",629669393627222016,"Boston, MA","Central Time (US & Canada)"
7500,"Jeb Bush",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","ImSoConfused4","",75,"","","RT @ChuckNellis: If @JEBBush is a Conservative I am Attila the Hun &amp; I'm NOT! #GOPDebate #Hannity","","2015-08-07 08:04:12 -0700",629669375918927872,"",""
7501,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Immigration",1.0,"","EusebiaAq","",1,"","","@sternnschool Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube","","2015-08-07 08:04:12 -0700",629669375264468992,"America","Eastern Time (US & Canada)"
7502,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","lizzywol","",0,"","","Perfect #GOPDebate  https://t.co/r5OZZtaeAb","","2015-08-07 08:04:11 -0700",629669372114694144,"Washington, DC",""
7504,"Rand Paul",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","DelGirlsHoops","",92,"","","RT @dick_nixon: Rand Paul has the manner of the fellow who turns up to every town meeting and has to be led away from the podium by the she…","","2015-08-07 08:04:11 -0700",629669369379954688,"Delaware #delhs #netde","Eastern Time (US & Canada)"
7506,"Donald Trump",1.0,"yes",1.0,"Positive",1.0,"None of the above",0.6932,"","StrikeLethal","",0,"","","#GOPDebate they didn't give Trump chance to answer the most important question. But he is still a winner.","","2015-08-07 08:04:09 -0700",629669363457622016,"",""
7510,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"FOX News or Moderators",0.6196,"","jeremyschulman","",1,"","","Check out @BernieSanders' tweet storm about Fox's #GOPDebate http://t.co/Q7cHoiKd7L http://t.co/WrlF1sNdSA","","2015-08-07 08:04:05 -0700",629669348320391168,"Washington, DC","Eastern Time (US & Canada)"
7512,"Donald Trump",0.6813,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6813,"","PuestoLoco","",3,"","",".@littleredblog @graceslick77
FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina
#GOPDebate #morningjoe http://t.co/ygMGbAvqut","","2015-08-07 08:04:03 -0700",629669337402580992,"Florida Central West Coast","America/New_York"
7518,"John Kasich",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","GenesSmile","",1,"","","RT @mKheywood: Kaisch tanked. At one point he was justifying his government expansion in Ohio. Sounds Union-ish #GOPDebate","","2015-08-07 08:03:56 -0700",629669306490490880,"Republic of Texas","Central Time (US & Canada)"
7521,"Donald Trump",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","daverags66","",2,"","","RT @TheBenWalters: Thanks to Trump, the #GOPDebate shattered viewership records. Many voters introduced to candidates they wouldn't know ex…","","2015-08-07 08:03:52 -0700",629669291994951680,"Oklahoma,USA",""
7522,"Rand Paul",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","gauravsabnis","",0,"","","Rand Paul looked woefully underprepared. He just came armed with some zingers and an attitude, but couldn't respond to comebacks. #GOPDebate","","2015-08-07 08:03:51 -0700",629669289436520448,"New York, NY","Quito"
7523,"Mike Huckabee",1.0,"yes",1.0,"Negative",1.0,"Foreign Policy",0.7128,"","thashadow","",0,"","","My jaw is still on the floor at Mike Huckabees comment about the military existing to kill people and break things. What?? #GOPDebate","","2015-08-07 08:03:51 -0700",629669288442380288,"Between Brooklyn & San Fran","Central Time (US & Canada)"
7525,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","ZeitgeistGhost","",2,"","","What i or any other sane person thinks of the of 1st #GOPDebate doesn't matter. It's the soulless pittiful assholes who vote in #GOP Primary","","2015-08-07 08:03:47 -0700",629669269446508544,"Norcal","Pacific Time (US & Canada)"
7526,"Rand Paul",0.6879,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","truemira","",32,"","","RT @ReignOfApril: CLOSING STATEMENTS Paul: I'm a different kind of Republican. I've been to Ferguson &amp; Baltimore and Chicago &amp; Detroit.  #G…","","2015-08-07 08:03:45 -0700",629669260617457664,"trappin out the Bando","Eastern Time (US & Canada)"
7528,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","benadamscomedy","",0,"","","I wonder if Ronald Reagan's ghost could feel the #GOPDebate candidates sucking his dick.","","2015-08-07 08:03:43 -0700",629669254455934976,"Denver, CO","Pacific Time (US & Canada)"
7529,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Abortion",1.0,"","marti431uew","",7,"","","RT @sarahupstairs: You hate the concept of abortion? Great! Let's provide contraception and healthcare and education. #GOPDebate","","2015-08-07 08:03:43 -0700",629669252673478656,"",""
7530,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","CJ10E","",13,"","","RT @ILoveFossilFuel: Retweet if you also think all the #GOPDebate candidates should read @AlexEpstein's last column: http://t.co/tOw0jNjVW1","","2015-08-07 08:03:42 -0700",629669249741488128,"","Pacific Time (US & Canada)"
7535,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"FOX News or Moderators",0.6618,"","mommymylestones","",0,"","","CNN: CNN fact checks the 2016 Republican debates http://t.co/o5MpLrLitJ #GOPDebate","","2015-08-07 08:03:35 -0700",629669222369636352,"Atlanta","Eastern Time (US & Canada)"
7545,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","MichaelPaulLive","",0,"","","There were so many republicans talking out their asses, they needed Ricolas for suppositories. #GOPDebate","","2015-08-07 08:03:26 -0700",629669180627771392,"Hwood & NYC","Pacific Time (US & Canada)"
7546,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","superbranch","",1,"","","RT @deedeececil: @CharlesMBlow It's a repeat of 2012. The GOP audiences are more disturbing to me than the candidates. #GOPDebate","","2015-08-07 08:03:25 -0700",629669178127945728,"Milwaukee, Wisconsin, USA","Central Time (US & Canada)"
7550,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","wheeler_law","",15,"","","RT @MarvMcMoore: Tonight's #GOPDebate proved what we already knew, that the GOP is out of touch &amp; their policies will move this country bac…","","2015-08-07 08:03:20 -0700",629669156174991360,"","Atlantic Time (Canada)"
7551,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"Jobs and Economy",0.6444,"","_highjay","",0,"","","Y'all better vote this year, if Donald trump wins for president,  Y'all going to need college degrees to work at McDonald's.  Lol #GOPDebate","","2015-08-07 08:03:20 -0700",629669156107857920,"","Pacific Time (US & Canada)"
7552,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6512,"","valerieseckler","",0,"","","Astounded to hear @CarlyFiorina equate govn't helping people w/thinking it knows what's best. Sounds like archaic elitest claim. #GOPDebate","","2015-08-07 08:03:18 -0700",629669150340837376,"New York","Eastern Time (US & Canada)"
